Distance (m),u (m/s),res_time (s),T (K),P (Pa),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
4.475e-06,0.014453881507528204,0.0006596075806972522,2955.8565609755783,101325.00000000036,0.2789217426487857,0.06723542598891004,0.002567231572821295,0.0008184327046001041,0.017302752427581544,0.2241481752693037,9.045171848867551e-07,1.0545439222737975e-07,8.9124482556089e-11,2.4052171219512418e-11,3.8444427544098735e-11,3.5333485388206912e-12,7.841082455917677e-11,2.031306544160157e-11,0.2456555922062379,0.027013108577038085,1.422141715814527e-06,2.9761737831693545e-08,2.7996090041340393e-12,6.879004340019476e-14,1.7648296427265791e-13,5.8000321517600766e-15,1.4957264256321905e-13,2.3151818109428588e-17,8.410098896906352e-18,1.6695978428460557e-21,7.410577917755544e-23,1.9451076229537393e-13,1.2002930290607199e-13,7.508578464251664e-16,2.9884297129873522e-33,8.952518082735003e-34,3.5659609368313857e-34,3.877088490634226e-34,8.725295762146639e-39,9.897558985131267e-31,3.9464636279743656e-35,5.7488773706835095e-39,2.106633433361534e-34,2.6356982752771416e-36,1.2304115787464855e-34,1.2867966723188766e-39,9.405454769380592e-47,5.199328008562768e-40,4.541057755499368e-37,4.0642694494482054e-35,4.985653265981628e-36,3.6047449508433306e-32,0.136335076472297,1.583298868580976e-32,6.837051632385678e-34,1.001188678200862e-17,6.857707210805599e-19
4.5e-06,0.014451431799317047,0.0006613375130906075,2955.1969035098837,101325.00000000007,0.2788844375207901,0.06731378845882152,0.002572343053885996,0.0008201126890587817,0.017313290954472448,0.22411174863283725,9.051240233722284e-07,1.0539663157916441e-07,8.881552947627924e-11,2.3928645613370478e-11,3.819778283849083e-11,3.5112837176941943e-12,7.786433499877395e-11,2.014584145592509e-11,0.24563817784724182,0.027015883305758288,1.4210239137698816e-06,2.967995403915052e-08,2.7882468975526353e-12,6.843895532210121e-14,1.7546986265284333e-13,5.744883496159665e-15,1.4810354738885392e-13,2.2910016098727317e-17,8.314508779211616e-18,1.6453961366169217e-21,7.306684375256501e-23,1.9299672154996498e-13,1.1914939289939328e-13,7.427902583152012e-16,2.9852424779193816e-33,8.924286664921688e-34,3.5480784835860685e-34,3.852924424587552e-34,8.731598049500206e-39,9.897149901248076e-31,3.941797133980544e-35,5.7333019321516536e-39,2.1010495452757794e-34,2.6182902297340382e-36,1.2214955608982352e-34,1.2803053430398627e-39,9.34266123415074e-47,5.153612201434321e-40,4.505635286492901e-37,4.0373584636513365e-35,4.957922662450293e-36,3.6045275215065685e-32,0.13632775605664843,1.546889569198371e-32,6.67146406781715e-34,9.951922177463274e-18,6.80524445319817e-19
4.525000000000001e-06,0.014449086081665861,0.0006630677263275348,2954.565331932916,101325.00000000001,0.2788487194677604,0.06738881736021954,0.0025772397518773913,0.0008217220423216848,0.01732336218385245,0.22407688441648885,9.057025274042333e-07,1.0534127361734351e-07,8.852059225502013e-11,2.381097458188921e-11,3.7963182311060415e-11,3.4903016166949264e-12,7.734516842967002e-11,1.998717746430428e-11,0.2456215024549515,0.027018543550030447,1.4199606983877284e-06,2.9602017430490345e-08,2.7774460801647823e-12,6.810532367452274e-14,1.7450759615761644e-13,5.692599669082361e-15,1.4671142066569416e-13,2.268113631282624e-17,8.224108310872058e-18,1.6225808080287152e-21,7.208701495290648e-23,1.9155909682030324e-13,1.1831358527863095e-13,7.351517993062446e-16,2.9821915260378437e-33,8.897342646851126e-34,3.5310472354884903e-34,3.829941759718442e-34,8.737628932012086e-39,9.896758035587956e-31,3.9373300891952647e-35,5.718424120052186e-39,2.0957204544406726e-34,2.6017488251156824e-36,1.2130299120000048e-34,1.274130813679947e-39,9.28298971986494e-47,5.110240453102526e-40,4.472003587864169e-37,4.011774272149388e-35,4.9315302741306826e-36,3.6043183634479e-32,0.13632074791138055,1.5128534985294304e-32,6.516866328128008e-34,9.894937901087897e-18,6.755461828490578e-19
4.5500000000000005e-06,0.014446839868194889,0.0006647982085802689,2953.9606276627314,101325.00000000001,0.2788145197290103,0.06746065710654653,0.0025819307460652682,0.0008232637538872604,0.017332987931340027,0.22404351387564372,9.06254139129628e-07,1.0528822043490232e-07,8.823899071008492e-11,2.3698852503437326e-11,3.773996700513128e-11,3.4703425529574754e-12,7.685177520888717e-11,1.9836570976756917e-11,0.24560553416449485,0.027021093981975983,1.4189491071860584e-06,2.952772920613871e-08,2.7671752930929648e-12,6.77881666486763e-14,1.735932634763201e-13,5.6430090382649954e-15,1.453915942196547e-13,2.2464372685209208e-17,8.13856681214825e-18,1.6010571824656537e-21,7.11622906215313e-23,1.901934948726185e-13,1.1751936929157967e-13,7.279158987282029e-16,2.9792709074394144e-33,8.871622880396339e-34,3.5148223899083247e-34,3.8080756667584696e-34,8.743400220540922e-39,9.896382676589144e-31,3.9330538103901115e-35,5.704210654515395e-39,2.0906336579990622e-34,2.5860247296590343e-36,1.2049884582692665e-34,1.268255512755485e-39,9.226264312920253e-47,5.069074680241647e-40,4.440058978684593e-37,3.9874430522307837e-35,4.906403965635131e-36,3.604117116509456e-32,0.1363140384385355,1.481001720533356e-32,6.3723655514815535e-34,9.840766142488491e-18,6.70820222436681e-19
4.575e-06,0.014444688872786963,0.0006665289485235224,2953.3816270439274,101325.00000000001,0.27878177262934084,0.06752944563095613,0.0025864247276718693,0.0008247406850871456,0.0173421889053972,0.2240115714367617,9.067802177418241e-07,1.0523737782609676e-07,8.797008135001615e-11,2.359199206960401e-11,3.752751998169042e-11,3.4513506865745063e-12,7.638270914314671e-11,1.969355447006261e-11,0.24559024253018144,0.027023539085791075,1.417986361998996e-06,2.9456902353766635e-08,2.7574053166305254e-12,6.74865672926689e-14,1.7272415876992513e-13,5.595952195365646e-15,1.441397372565827e-13,2.2258979359481305e-17,8.057578890603583e-18,1.580738376308381e-21,7.028899512182461e-23,1.8889582047437736e-13,1.1676440259717606e-13,7.210579510232408e-16,2.9764749430889996e-33,8.847067693105875e-34,3.4993618670276746e-34,3.7872654756712755e-34,8.748923193761021e-39,9.896023141395852e-31,3.9289600048223415e-35,5.6906300079978144e-39,2.0857773403755116e-34,2.5710720315463715e-36,1.1973468800182573e-34,1.2626630656759095e-39,9.172320761693418e-47,5.029986490274131e-40,4.409704975804783e-37,3.9642958205918556e-35,4.8824761644106766e-36,3.603923436835016e-32,0.13630761465588184,1.4511634249826044e-32,6.237156238974175e-34,9.789250226602602e-18,6.663319472422744e-19
4.6e-06,0.014442628998695679,0.0006682599353128569,2952.827218468374,101325.00000000003,0.27875041544317414,0.06759531467560674,0.002590730014706208,0.0008261555740688346,0.017350984762355467,0.22398099455138024,9.072820441512868e-07,1.0518865511099653e-07,8.771325492099103e-11,2.34901229494984e-11,3.732526308781408e-11,3.4332737209459524e-12,7.593661917358254e-11,1.955769247180211e-11,0.24557559845935484,0.027025883169054344,1.4170698551958342e-06,2.9389360815794764e-08,2.7481088102065535e-12,6.719966835115834e-14,1.7189775588467566e-13,5.551280900513018e-15,1.4295182693858824e-13,2.2064265266958355e-17,7.980862120851257e-18,1.5615445357076166e-21,6.946374770021586e-23,1.876622520546274e-13,1.1604649767880162e-13,7.145551408388526e-16,2.9737982095509493e-33,8.823620659395654e-34,3.4846261111800017e-34,3.7674543565177633e-34,8.754208620317248e-39,9.895678775013915e-31,3.925040749837544e-35,5.677652293476114e-39,2.081140328732912e-34,2.5568479301018407e-36,1.1900825432775792e-34,1.2573381852001812e-39,9.121005540677963e-47,4.992856352375272e-40,4.38085167399652e-37,3.942268048289498e-35,4.8596835042161264e-36,3.6037369961601526e-32,0.13630146416948707,1.4231838940437075e-32,6.110510279520415e-34,9.740243718791932e-18,6.620677430219255e-19
4.625000000000001e-06,0.01444065633100628,0.0006699911585638614,2952.2963400564445,101324.99999999996,0.27872038822902556,0.06765839013215318,0.0025948545722656096,0.0008275110424856013,0.017359394180062243,0.22395172352082424,9.077608274832161e-07,1.0514196513962416e-07,8.746793453316965e-11,2.339299066049193e-11,3.7132654129362116e-11,3.416062643627329e-12,7.55122420627618e-11,1.942857897152322e-11,0.24556157414445623,0.027028130363800047,1.4161971380916834e-06,2.9324938729145873e-08,2.739260171105704e-12,6.692666772456003e-14,1.7111169419867713e-13,5.508857184441365e-15,1.4182412303714938e-13,2.1879589455914542e-17,7.908155029483332e-18,1.5434021695108994e-21,6.868343468626817e-23,1.8648922035081145e-13,1.153636098579365e-13,7.083862919723344e-16,2.9712355291392568e-33,8.80122839937287e-34,3.4705779134662774e-34,3.7485890309748057e-34,8.759266788968832e-39,9.895348948877425e-31,3.9212884774991696e-35,5.665249173032582e-39,2.0767120524378152e-34,2.5433124617638983e-36,1.183174348498553e-34,1.252266573107214e-39,9.072175034079873e-47,4.957572874202054e-40,4.3534151926009145e-37,3.921299315749272e-35,4.837966508476052e-36,3.603557480895084e-32,0.13629557514028012,1.3969227388954035e-32,5.9917683083265365e-34,9.693609642679394e-18,6.580149170117767e-19
4.65e-06,0.014438767128228032,0.000671722608332251,2951.7879774137555,101324.99999999999,0.27869163372237893,0.06771879227296149,0.0025988060243278314,0.0008288095994296945,0.01736743490282561,0.22392370137735945,9.08217708912881e-07,1.0509722415555671e-07,8.72335736338559e-11,2.3300355480074823e-11,3.694918425479719e-11,3.3996714831376916e-12,7.510839566569267e-11,1.9305835074774622e-11,0.24554814300879935,0.02703028463680612,1.4153659098494742e-06,2.9263479757044835e-08,2.7308354052801837e-12,6.66668143058317e-14,1.7036376594335717e-13,5.4685524927090955e-15,1.4075314414536727e-13,2.1704356736165453e-17,7.839215240707354e-18,1.526243551891104e-21,6.794518462481589e-23,1.8537338879273e-13,1.1471382630266124e-13,7.025317267465102e-16,2.9687819569220153e-33,8.779840391729892e-34,3.4571822498402136e-34,3.7306195134330524e-34,8.764107526658611e-39,9.895033060177598e-31,3.917695958381549e-35,5.653393766589998e-39,2.0724825071913913e-34,2.5304282687456667e-36,1.1766026037784407e-34,1.2474348399613992e-39,9.025694782499062e-47,4.924032139456422e-40,4.327317192703872e-37,3.9013330040555715e-35,4.8172693073570715e-36,3.603384591575238e-32,0.1362899362620768,1.3722523523331813e-32,5.880332151003025e-34,9.649219754162001e-18,6.541616240683603e-19
4.675e-06,0.01443695781364703,0.0006734542750949238,2951.301161216925,101325.00000000001,0.2786640971967942,0.06777663604007572,0.0026025916703146107,0.0008300536469323421,0.01737512379757594,0.22389687373930628,9.086537663518144e-07,1.0505435168720674e-07,8.700965418243201e-11,2.3211991433813023e-11,3.677437550964749e-11,3.3840570843653195e-12,7.472397271534051e-11,1.9189106837255577e-11,0.24553527964543076,0.027032349795136867,1.414574006970599e-06,2.920483642879844e-08,2.7228120064210946e-12,6.641940410239285e-14,1.6965190430339128e-13,5.4302469257807364e-15,1.397356464535877e-13,2.1538013803004635e-17,7.773817820594504e-18,1.5100061857280956e-21,6.724634590010827e-23,1.8431163538309818e-13,1.1409535587781071e-13,6.96973140277204e-16,2.966432769698853e-33,8.759408793200213e-34,3.4444061279580727e-34,3.713498867061805e-34,8.768740222395402e-39,9.894730530715813e-31,3.9142562848848605e-35,5.642060565168728e-39,2.0684422188411135e-34,2.5181603832307527e-36,1.1703489062833327e-34,1.2428304298789928e-39,8.98143878392305e-47,4.89213710564656e-40,4.302484427408903e-37,3.882316006282805e-35,4.797539371527709e-36,3.6032180421091433e-32,0.13628453673377564,1.3490565447452655e-32,5.775658176894279e-34,9.606953876436377e-18,6.504967988411717e-19
4.700000000000001e-06,0.014435224967713267,0.0006751861497318566,2950.8349651057465,101324.99999999999,0.2786377263468478,0.06783203129126436,0.0026062184988772078,0.0008312454845411081,0.01738247690152339,0.2238711886868366,9.090700184216593e-07,1.0501327044103379e-07,8.679568494793505e-11,2.312768537444187e-11,3.660777862932296e-11,3.3691789053744765e-12,7.435793522132793e-11,1.9078063321373514e-11,0.24552295976354135,0.0270343294925335,1.4138193938551222e-06,2.914886955354146e-08,2.71516884726195e-12,6.618377674933883e-14,1.6897417276944424e-13,5.393828548789944e-15,1.3876860453221118e-13,2.1380045739317802e-17,7.71175378862311e-18,1.4946323256842656e-21,6.658446683779374e-23,1.8330103639265444e-13,1.1350651999397166e-13,6.916934870345379e-16,2.9641834553458937e-33,8.739888275368126e-34,3.432218449067445e-34,3.697182984668974e-34,8.77317384747372e-39,9.894440805975265e-31,3.9109628562946917e-35,5.6312253513282066e-39,2.064582211263734e-34,2.506476039383324e-36,1.1643960389165586e-34,1.2384415556519843e-39,8.939288864328918e-47,4.861797063007164e-40,4.2788483439783296e-37,3.864198469016745e-35,4.778727274523606e-36,3.603057559156638e-32,0.13627936623575393,1.3272293489048157e-32,5.677251488158844e-34,9.566699298341017e-18,6.470100948527262e-19
